№ Тиражей;№Поз 1;№Поз 2;№Поз 3;№Поз 4;№Поз 5;№Поз 6;№Поз 7;№Поз 8;№Поз 9;№Поз 10;№Поз 11;№Поз 12;№Поз 13;№Поз 14;№Поз 15;№Поз 16;№Поз 17;№Поз 18;№Поз 19;№Поз 20
1676_1685;2,00000000;3,33333333;2,00000000;3,33333333;2,00000000;2,50000000;3,33333333;3,33333333;10,00000000;3,33333333;3,33333333;3,33333333;3,33333333;2,50000000;2,50000000;2,50000000;2,00000000;2,50000000;2,50000000;5,00000000
1677_1686;5,00000000;2,00000000;1,66666667;3,33333333;2,00000000;2,00000000;5,00000000;2,50000000;2,50000000;5,00000000;10,00000000;2,00000000;2,00000000;5,00000000;10,00000000;5,00000000;2,50000000;5,00000000;5,00000000;3,33333333
1678_1687;1,66666667;3,33333333;2,50000000;3,33333333;3,33333333;1,66666667;1,66666667;5,00000000;2,00000000;1,66666667;5,00000000;2,50000000;1,66666667;3,33333333;5,00000000;10,00000000;2,00000000;3,33333333;2,00000000;3,33333333
1679_1688;2,00000000;2,00000000;3,33333333;2,00000000;2,00000000;2,50000000;5,00000000;2,00000000;2,00000000;3,33333333;2,00000000;2,00000000;2,50000000;5,00000000;1,42857143;2,50000000;2,00000000;2,00000000;5,00000000;2,00000000
1680_1689;5,00000000;2,00000000;2,00000000;2,00000000;3,33333333;2,50000000;3,33333333;5,00000000;3,33333333;1,66666667;2,00000000;5,00000000;2,00000000;2,00000000;1,66666667;2,50000000;3,33333333;3,33333333;2,00000000;2,00000000
1681_1690;2,00000000;3,33333333;10,00000000;1,66666667;2,00000000;2,00000000;1,66666667;1,66666667;3,33333333;3,33333333;2,50000000;2,00000000;5,00000000;5,00000000;5,00000000;2,50000000;2,00000000;2,00000000;2,50000000;5,00000000
1682_1691;2,50000000;3,33333333;3,33333333;3,33333333;10,00000000;5,00000000;2,50000000;2,00000000;2,50000000;1,66666667;5,00000000;10,00000000;5,00000000;3,33333333;1,66666667;2,50000000;10,00000000;2,50000000;2,00000000;2,00000000
1683_1692;5,00000000;1,42857143;2,50000000;2,00000000;2,00000000;2,50000000;2,00000000;2,00000000;3,33333333;2,00000000;2,00000000;5,00000000;3,33333333;2,00000000;10,00000000;5,00000000;3,33333333;2,50000000;3,33333333;3,33333333
1684_1693;2,50000000;2,00000000;5,00000000;3,33333333;2,50000000;2,50000000;1,66666667;2,50000000;10,00000000;3,33333333;2,50000000;10,00000000;2,00000000;1,66666667;2,50000000;5,00000000;5,00000000;5,00000000;3,33333333;3,33333333
1685_1694;1,66666667;2,50000000;2,00000000;2,50000000;5,00000000;1,42857143;5,00000000;2,50000000;2,50000000;5,00000000;5,00000000;2,50000000;5,00000000;2,00000000;1,66666667;2,00000000;1,66666667;10,00000000;3,33333333;2,50000000
1686_1695;2,50000000;5,00000000;2,50000000;2,00000000;2,50000000;3,33333333;3,33333333;3,33333333;2,00000000;2,00000000;1,66666667;3,33333333;10,00000000;1,66666667;2,00000000;2,00000000;3,33333333;2,00000000;3,33333333;5,00000000
1687_1696;1,66666667;10,00000000;1,42857143;2,50000000;1,66666667;1,11111111;2,00000000;3,33333333;3,33333333;5,00000000;2,00000000;2,00000000;2,50000000;2,50000000;2,50000000;3,33333333;10,00000000;2,50000000;2,50000000;2,00000000
1688_1697;2,50000000;2,00000000;2,50000000;2,50000000;2,00000000;2,50000000;2,00000000;2,50000000;3,33333333;5,00000000;1,25000000;5,00000000;2,00000000;2,50000000;10,00000000;3,33333333;3,33333333;10,00000000;2,00000000;2,50000000
1689_1698;2,00000000;3,33333333;5,00000000;1,66666667;2,00000000;3,33333333;3,33333333;2,00000000;2,00000000;2,00000000;3,33333333;3,33333333;5,00000000;3,33333333;-;2,50000000;10,00000000;2,50000000;3,33333333;2,50000000
1690_1699;2,00000000;3,33333333;1,66666667;2,00000000;1,25000000;2,00000000;2,50000000;2,50000000;2,50000000;3,33333333;3,33333333;1,25000000;10,00000000;2,00000000;2,00000000;2,00000000;5,00000000;3,33333333;2,50000000;2,50000000
1691_1700;2,50000000;3,33333333;1,42857143;2,00000000;2,50000000;1,42857143;2,50000000;2,50000000;5,00000000;2,50000000;5,00000000;3,33333333;-;5,00000000;3,33333333;5,00000000;10,00000000;-;2,50000000;2,50000000
1692_1701;2,50000000;3,33333333;1,66666667;2,50000000;5,00000000;3,33333333;2,00000000;2,50000000;3,33333333;2,00000000;5,00000000;5,00000000;2,50000000;2,50000000;3,33333333;5,00000000;1,66666667;2,50000000;2,00000000;1,11111111
1693_1702;3,33333333;3,33333333;2,50000000;2,50000000;5,00000000;2,00000000;2,00000000;1,11111111;3,33333333;2,00000000;5,00000000;2,00000000;1,66666667;5,00000000;3,33333333;5,00000000;3,33333333;10,00000000;3,33333333;5,00000000
1694_1703;2,00000000;2,50000000;1,25000000;3,33333333;2,50000000;2,00000000;5,00000000;3,33333333;3,33333333;2,00000000;2,00000000;3,33333333;2,50000000;2,50000000;10,00000000;2,00000000;3,33333333;5,00000000;2,00000000;2,00000000
1695_1704;3,33333333;2,50000000;5,00000000;2,50000000;2,50000000;2,50000000;2,50000000;2,00000000;1,66666667;2,00000000;1,42857143;2,00000000;5,00000000;5,00000000;1,42857143;2,00000000;3,33333333;2,00000000;3,33333333;2,00000000
1696_1705;3,33333333;3,33333333;1,66666667;1,66666667;1,42857143;2,50000000;2,00000000;2,50000000;2,50000000;5,00000000;10,00000000;10,00000000;3,33333333;2,50000000;2,00000000;2,50000000;5,00000000;3,33333333;1,66666667;5,00000000
1697_1706;2,00000000;5,00000000;3,33333333;3,33333333;1,66666667;2,00000000;1,66666667;1,66666667;2,50000000;2,50000000;3,33333333;1,66666667;10,00000000;10,00000000;3,33333333;3,33333333;1,42857143;5,00000000;2,50000000;3,33333333
1698_1707;10,00000000;5,00000000;3,33333333;5,00000000;1,66666667;3,33333333;2,50000000;1,66666667;1,42857143;10,00000000;2,50000000;2,50000000;5,00000000;2,50000000;2,50000000;2,50000000;3,33333333;5,00000000;5,00000000;1,42857143
1699_1708;3,33333333;3,33333333;3,33333333;2,50000000;2,00000000;2,50000000;3,33333333;2,50000000;2,50000000;10,00000000;2,50000000;3,33333333;3,33333333;1,42857143;2,50000000;5,00000000;2,50000000;2,50000000;10,00000000;1,42857143
1700_1709;2,00000000;2,00000000;2,50000000;1,42857143;10,00000000;3,33333333;2,50000000;2,00000000;2,00000000;3,33333333;3,33333333;1,42857143;3,33333333;10,00000000;5,00000000;3,33333333;3,33333333;1,66666667;3,33333333;5,00000000
1701_1710;1,42857143;2,00000000;2,50000000;1,42857143;2,50000000;2,00000000;3,33333333;2,50000000;3,33333333;3,33333333;5,00000000;3,33333333;5,00000000;5,00000000;5,00000000;2,00000000;-;2,50000000;3,33333333;-
1702_1711;3,33333333;2,50000000;2,00000000;2,00000000;2,50000000;2,00000000;3,33333333;3,33333333;3,33333333;3,33333333;10,00000000;3,33333333;2,50000000;5,00000000;1,66666667;5,00000000;2,50000000;2,00000000;2,00000000;3,33333333
1703_1712;1,42857143;2,00000000;2,50000000;3,33333333;1,42857143;2,00000000;3,33333333;1,42857143;2,00000000;5,00000000;1,42857143;2,50000000;2,00000000;2,50000000;2,00000000;3,33333333;2,00000000;5,00000000;5,00000000;5,00000000
1704_1713;5,00000000;2,00000000;3,33333333;2,50000000;1,42857143;2,00000000;5,00000000;2,50000000;2,00000000;3,33333333;3,33333333;3,33333333;5,00000000;5,00000000;5,00000000;5,00000000;2,00000000;2,50000000;3,33333333;1,42857143
1705_1714;3,33333333;2,50000000;3,33333333;1,66666667;2,50000000;2,00000000;2,50000000;3,33333333;2,50000000;2,50000000;10,00000000;3,33333333;5,00000000;3,33333333;2,00000000;2,00000000;1,66666667;5,00000000;2,50000000;2,00000000
1706_1715;5,00000000;1,42857143;2,00000000;2,00000000;10,00000000;2,50000000;2,00000000;5,00000000;1,42857143;2,50000000;2,50000000;2,50000000;10,00000000;5,00000000;10,00000000;5,00000000;2,00000000;2,50000000;5,00000000;3,33333333
1707_1716;2,50000000;3,33333333;2,00000000;2,50000000;5,00000000;3,33333333;5,00000000;3,33333333;1,42857143;2,00000000;3,33333333;3,33333333;2,00000000;2,50000000;2,50000000;3,33333333;2,00000000;3,33333333;2,50000000;5,00000000
1708_1717;3,33333333;2,50000000;5,00000000;2,50000000;2,50000000;2,00000000;3,33333333;2,50000000;2,50000000;3,33333333;3,33333333;3,33333333;2,00000000;3,33333333;3,33333333;3,33333333;2,00000000;3,33333333;2,00000000;2,00000000
1709_1718;3,33333333;3,33333333;2,00000000;2,50000000;3,33333333;3,33333333;2,00000000;2,00000000;2,00000000;2,00000000;2,50000000;2,00000000;2,00000000;5,00000000;2,50000000;5,00000000;3,33333333;2,00000000;3,33333333;3,33333333
1710_1719;5,00000000;2,50000000;5,00000000;2,00000000;3,33333333;3,33333333;2,50000000;2,50000000;2,00000000;3,33333333;2,00000000;5,00000000;2,50000000;5,00000000;2,50000000;2,50000000;3,33333333;3,33333333;3,33333333;5,00000000
1711_1720;2,50000000;5,00000000;1,66666667;2,50000000;3,33333333;3,33333333;2,50000000;1,42857143;2,50000000;2,00000000;3,33333333;2,00000000;3,33333333;5,00000000;3,33333333;2,00000000;3,33333333;3,33333333;1,66666667;3,33333333
1712_1721;5,00000000;5,00000000;2,00000000;5,00000000;3,33333333;1,66666667;5,00000000;2,00000000;2,50000000;3,33333333;2,00000000;2,50000000;2,00000000;5,00000000;2,50000000;2,50000000;5,00000000;3,33333333;3,33333333;1,66666667
1713_1722;3,33333333;10,00000000;3,33333333;2,50000000;1,42857143;1,66666667;1,66666667;2,00000000;5,00000000;1,42857143;2,00000000;10,00000000;5,00000000;2,50000000;2,00000000;10,00000000;5,00000000;1,66666667;10,00000000;10,00000000
1714_1723;2,50000000;1,66666667;3,33333333;3,33333333;2,00000000;5,00000000;2,00000000;2,50000000;2,00000000;1,66666667;3,33333333;5,00000000;5,00000000;3,33333333;5,00000000;1,66666667;3,33333333;3,33333333;3,33333333;5,00000000
1715_1724;2,50000000;2,00000000;2,50000000;3,33333333;2,00000000;2,00000000;3,33333333;10,00000000;3,33333333;2,50000000;3,33333333;3,33333333;2,50000000;2,00000000;3,33333333;2,00000000;5,00000000;10,00000000;3,33333333;-
1716_1725;2,50000000;3,33333333;2,50000000;1,66666667;2,50000000;2,00000000;2,00000000;10,00000000;1,42857143;3,33333333;3,33333333;5,00000000;1,66666667;2,00000000;2,50000000;3,33333333;10,00000000;2,00000000;3,33333333;2,50000000
1717_1726;2,50000000;2,50000000;1,25000000;5,00000000;2,50000000;10,00000000;1,42857143;2,00000000;2,00000000;5,00000000;-;2,00000000;3,33333333;3,33333333;2,50000000;3,33333333;2,50000000;2,00000000;2,00000000;2,50000000
1718_1727;2,00000000;2,50000000;2,50000000;2,00000000;2,50000000;3,33333333;5,00000000;1,42857143;2,50000000;5,00000000;5,00000000;-;10,00000000;3,33333333;5,00000000;-;5,00000000;1,66666667;1,66666667;2,00000000
1719_1728;2,50000000;2,00000000;5,00000000;2,00000000;2,50000000;2,00000000;5,00000000;5,00000000;2,00000000;2,00000000;5,00000000;3,33333333;3,33333333;3,33333333;3,33333333;2,00000000;2,00000000;2,50000000;2,50000000;3,33333333
1720_1729;5,00000000;1,66666667;2,50000000;2,00000000;3,33333333;2,50000000;5,00000000;2,50000000;2,50000000;2,50000000;2,50000000;2,50000000;3,33333333;1,66666667;3,33333333;5,00000000;3,33333333;2,50000000;5,00000000;2,00000000
1721_1730;3,33333333;1,66666667;3,33333333;2,50000000;2,50000000;3,33333333;3,33333333;5,00000000;2,00000000;5,00000000;1,66666667;2,00000000;3,33333333;5,00000000;2,00000000;3,33333333;2,50000000;3,33333333;3,33333333;2,50000000
1722_1731;5,00000000;3,33333333;2,50000000;2,50000000;2,50000000;3,33333333;1,66666667;5,00000000;2,50000000;3,33333333;2,50000000;5,00000000;2,50000000;5,00000000;10,00000000;2,00000000;2,00000000;2,50000000;10,00000000;2,00000000
1723_1732;3,33333333;2,00000000;3,33333333;2,00000000;1,66666667;3,33333333;2,50000000;3,33333333;5,00000000;3,33333333;3,33333333;2,50000000;5,00000000;2,50000000;3,33333333;3,33333333;10,00000000;3,33333333;3,33333333;3,33333333
1724_1733;2,50000000;2,50000000;2,00000000;2,00000000;5,00000000;3,33333333;2,50000000;2,00000000;5,00000000;2,50000000;-;3,33333333;2,50000000;2,00000000;2,50000000;2,50000000;3,33333333;5,00000000;5,00000000;10,00000000
1725_1734;5,00000000;3,33333333;3,33333333;2,00000000;2,50000000;3,33333333;10,00000000;2,00000000;1,42857143;2,50000000;3,33333333;2,00000000;2,00000000;2,50000000;3,33333333;2,50000000;2,00000000;2,00000000;2,00000000;10,00000000
1726_1735;10,00000000;2,50000000;2,00000000;2,50000000;3,33333333;3,33333333;3,33333333;3,33333333;2,50000000;2,00000000;2,50000000;2,00000000;5,00000000;10,00000000;2,00000000;1,25000000;3,33333333;2,00000000;2,50000000;3,33333333
1727_1736;2,50000000;1,66666667;1,66666667;1,42857143;3,33333333;2,50000000;1,25000000;1,42857143;1,66666667;2,50000000;5,00000000;2,50000000;3,33333333;5,00000000;2,50000000;3,33333333;2,50000000;5,00000000;3,33333333;1,66666667
1728_1737;3,33333333;1,25000000;1,42857143;1,66666667;2,50000000;2,50000000;3,33333333;2,50000000;10,00000000;2,50000000;10,00000000;3,33333333;2,50000000;5,00000000;3,33333333;2,00000000;3,33333333;1,66666667;5,00000000;3,33333333
1729_1738;3,33333333;2,50000000;3,33333333;2,50000000;2,50000000;3,33333333;3,33333333;1,66666667;1,66666667;2,50000000;2,00000000;5,00000000;1,66666667;5,00000000;2,50000000;2,00000000;2,50000000;3,33333333;5,00000000;2,00000000
1730_1739;5,00000000;5,00000000;2,50000000;2,50000000;5,00000000;1,66666667;1,66666667;2,00000000;2,50000000;3,33333333;5,00000000;2,00000000;2,50000000;3,33333333;2,00000000;2,00000000;5,00000000;10,00000000;5,00000000;5,00000000
1731_1740;2,50000000;3,33333333;2,00000000;3,33333333;3,33333333;5,00000000;5,00000000;2,00000000;2,50000000;3,33333333;2,50000000;2,50000000;2,00000000;5,00000000;2,00000000;5,00000000;3,33333333;3,33333333;10,00000000;1,66666667
1732_1741;2,00000000;2,00000000;2,00000000;3,33333333;2,50000000;3,33333333;3,33333333;3,33333333;3,33333333;2,50000000;2,00000000;2,00000000;3,33333333;3,33333333;10,00000000;3,33333333;2,50000000;2,50000000;10,00000000;3,33333333
1733_1742;3,33333333;3,33333333;2,00000000;2,50000000;2,00000000;2,50000000;2,50000000;1,42857143;5,00000000;2,50000000;5,00000000;3,33333333;2,50000000;1,42857143;5,00000000;5,00000000;1,66666667;5,00000000;2,50000000;5,00000000
1734_1743;1,42857143;1,66666667;1,66666667;3,33333333;3,33333333;2,50000000;3,33333333;2,50000000;1,66666667;2,50000000;2,00000000;10,00000000;1,66666667;1,66666667;2,00000000;2,50000000;2,00000000;2,50000000;3,33333333;5,00000000
1735_1744;2,00000000;1,66666667;2,00000000;2,00000000;5,00000000;2,50000000;2,50000000;3,33333333;2,50000000;1,66666667;3,33333333;5,00000000;5,00000000;5,00000000;2,50000000;1,42857143;3,33333333;5,00000000;3,33333333;1,66666667
1736_1745;5,00000000;1,66666667;5,00000000;2,50000000;3,33333333;1,42857143;2,50000000;3,33333333;2,00000000;10,00000000;-;5,00000000;5,00000000;1,66666667;2,50000000;2,00000000;3,33333333;2,00000000;3,33333333;2,00000000
1737_1746;2,00000000;2,50000000;2,00000000;2,50000000;5,00000000;2,50000000;2,50000000;2,00000000;2,50000000;3,33333333;2,50000000;3,33333333;1,42857143;3,33333333;10,00000000;5,00000000;10,00000000;10,00000000;10,00000000;5,00000000
1738_1747;2,50000000;2,50000000;2,50000000;5,00000000;3,33333333;2,50000000;2,00000000;2,50000000;2,00000000;2,00000000;2,50000000;5,00000000;5,00000000;2,50000000;1,66666667;10,00000000;10,00000000;1,25000000;10,00000000;2,00000000
1739_1748;1,42857143;3,33333333;2,00000000;2,00000000;3,33333333;3,33333333;1,66666667;5,00000000;3,33333333;5,00000000;3,33333333;3,33333333;10,00000000;3,33333333;5,00000000;5,00000000;10,00000000;1,66666667;5,00000000;2,00000000
1740_1749;3,33333333;2,50000000;1,66666667;2,50000000;5,00000000;2,00000000;1,66666667;2,00000000;2,50000000;1,66666667;1,66666667;5,00000000;2,00000000;2,00000000;5,00000000;10,00000000;3,33333333;2,00000000;2,50000000;2,50000000
1741_1750;2,50000000;10,00000000;2,50000000;2,00000000;3,33333333;2,50000000;2,50000000;5,00000000;2,50000000;2,50000000;1,66666667;5,00000000;3,33333333;5,00000000;10,00000000;5,00000000;2,00000000;2,50000000;5,00000000;2,50000000
1742_1751;3,33333333;3,33333333;2,00000000;5,00000000;3,33333333;1,66666667;2,00000000;2,50000000;2,50000000;3,33333333;5,00000000;2,50000000;2,50000000;2,00000000;3,33333333;3,33333333;5,00000000;3,33333333;1,66666667;3,33333333
1743_1752;2,50000000;1,66666667;5,00000000;3,33333333;2,00000000;3,33333333;3,33333333;2,00000000;1,66666667;5,00000000;2,00000000;10,00000000;2,50000000;3,33333333;2,50000000;2,00000000;3,33333333;1,66666667;3,33333333;3,33333333
1744_1753;2,50000000;10,00000000;2,50000000;5,00000000;5,00000000;2,50000000;2,00000000;2,00000000;2,00000000;2,50000000;1,42857143;3,33333333;2,50000000;10,00000000;2,50000000;1,42857143;10,00000000;3,33333333;2,00000000;10,00000000
1745_1754;10,00000000;2,50000000;3,33333333;1,66666667;3,33333333;2,50000000;5,00000000;2,50000000;2,50000000;2,50000000;3,33333333;2,00000000;3,33333333;5,00000000;3,33333333;2,50000000;2,00000000;1,66666667;5,00000000;2,50000000
1746_1755;2,50000000;2,50000000;2,50000000;3,33333333;3,33333333;2,50000000;1,66666667;1,42857143;5,00000000;2,50000000;3,33333333;3,33333333;5,00000000;2,50000000;2,50000000;2,50000000;3,33333333;5,00000000;1,66666667;2,50000000
1747_1756;1,66666667;2,00000000;2,50000000;5,00000000;3,33333333;3,33333333;1,42857143;5,00000000;5,00000000;2,00000000;3,33333333;2,00000000;2,50000000;5,00000000;2,00000000;2,50000000;3,33333333;2,00000000;5,00000000;2,50000000
1748_1757;1,66666667;3,33333333;2,50000000;2,00000000;2,50000000;1,66666667;10,00000000;2,00000000;3,33333333;3,33333333;2,50000000;2,50000000;3,33333333;5,00000000;2,50000000;3,33333333;2,00000000;3,33333333;10,00000000;5,00000000
1749_1758;1,42857143;10,00000000;5,00000000;2,50000000;2,50000000;2,00000000;2,00000000;10,00000000;2,00000000;2,50000000;1,42857143;5,00000000;3,33333333;3,33333333;3,33333333;10,00000000;1,66666667;2,50000000;2,50000000;3,33333333
1750_1759;1,66666667;2,00000000;2,00000000;3,33333333;1,66666667;2,50000000;2,50000000;10,00000000;1,66666667;2,00000000;2,50000000;2,00000000;2,00000000;5,00000000;3,33333333;5,00000000;1,42857143;2,50000000;10,00000000;2,50000000
1751_1760;2,50000000;2,50000000;3,33333333;2,00000000;2,50000000;3,33333333;3,33333333;2,50000000;1,66666667;5,00000000;3,33333333;1,66666667;2,50000000;5,00000000;1,66666667;5,00000000;5,00000000;10,00000000;2,00000000;3,33333333
1752_1761;2,50000000;3,33333333;2,50000000;2,00000000;1,66666667;1,66666667;1,66666667;1,66666667;5,00000000;2,00000000;1,66666667;5,00000000;1,66666667;2,50000000;10,00000000;5,00000000;5,00000000;5,00000000;2,50000000;3,33333333
1753_1762;5,00000000;1,66666667;2,50000000;10,00000000;2,50000000;2,00000000;2,00000000;5,00000000;3,33333333;3,33333333;3,33333333;3,33333333;2,50000000;3,33333333;2,00000000;3,33333333;3,33333333;2,00000000;3,33333333;5,00000000
1754_1763;2,50000000;2,00000000;2,00000000;1,66666667;2,50000000;2,00000000;3,33333333;2,50000000;2,50000000;2,00000000;2,50000000;2,50000000;1,66666667;2,50000000;2,50000000;10,00000000;2,00000000;5,00000000;5,00000000;5,00000000
1755_1764;3,33333333;2,50000000;2,00000000;2,50000000;2,50000000;1,66666667;5,00000000;2,50000000;2,00000000;2,50000000;5,00000000;5,00000000;10,00000000;2,50000000;2,50000000;10,00000000;10,00000000;3,33333333;2,50000000;2,00000000
1756_1765;1,66666667;5,00000000;2,50000000;5,00000000;2,00000000;2,50000000;5,00000000;2,00000000;1,42857143;3,33333333;2,00000000;2,50000000;2,50000000;2,50000000;2,00000000;2,00000000;1,66666667;3,33333333;2,00000000;3,33333333
1757_1766;2,50000000;1,66666667;3,33333333;1,66666667;2,50000000;3,33333333;2,50000000;10,00000000;3,33333333;5,00000000;2,00000000;3,33333333;2,50000000;5,00000000;3,33333333;5,00000000;5,00000000;10,00000000;-;2,00000000
1758_1767;2,50000000;1,42857143;2,50000000;2,50000000;2,00000000;2,00000000;5,00000000;2,00000000;3,33333333;3,33333333;2,00000000;2,50000000;10,00000000;2,50000000;-;2,50000000;10,00000000;2,50000000;2,00000000;10,00000000
1759_1768;2,50000000;3,33333333;5,00000000;10,00000000;2,50000000;5,00000000;1,66666667;2,50000000;2,00000000;2,00000000;2,50000000;1,66666667;2,50000000;2,50000000;3,33333333;5,00000000;1,42857143;5,00000000;5,00000000;5,00000000
1760_1769;2,00000000;2,00000000;5,00000000;2,50000000;2,50000000;2,00000000;2,50000000;2,00000000;2,00000000;3,33333333;10,00000000;3,33333333;1,66666667;3,33333333;5,00000000;2,00000000;10,00000000;3,33333333;5,00000000;2,50000000
1761_1770;2,50000000;2,50000000;1,66666667;2,00000000;2,50000000;2,50000000;2,00000000;5,00000000;2,50000000;2,00000000;3,33333333;3,33333333;3,33333333;5,00000000;3,33333333;5,00000000;1,42857143;5,00000000;5,00000000;3,33333333
1762_1771;2,50000000;3,33333333;3,33333333;1,25000000;2,50000000;3,33333333;3,33333333;2,50000000;2,00000000;1,25000000;3,33333333;3,33333333;-;3,33333333;2,50000000;3,33333333;3,33333333;2,50000000;3,33333333;2,00000000
